insta_post_code,source_feed_code_ref,account_code_ref,vendor_code,hashtag,post_status,moderation_status,generated_image_asset,scheduled_upload_at,published_at,post_url,visibility_check,last_error_msg,post_code,caption copy,source_url,image_url,price,post_url copy,caption,retry_count,error_message,ig_media_id,like_count,comments_count
,,,,#코리아나오르시아 #수출 #해외시장 #화장품 #뷰티 #K뷰티 #수출공급 #글로벌 #신제품,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=jQ2q7oyq2ijX8ToGmeJeAw&_nc_ss=7b2a8&oh=00_Af4QRRzFWz-rqRENHQ0B4iSe1cwi29IWJokcQUmF8furqQ&oe=6A0CEBD9,,,코리아나오르시아에서 수출 공급을 시작합니다! ✈️✨ 다양한 제품으로 여러분을 찾아뵐 예정이니 많은 기대 부탁드려요! 😊,0,,17956057368132889,0,0
,,,,#코리아나오르시아 #수출 #글로벌 #박광선 #뷰티 #화장품 #kbeauty #export #globalbeauty,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=CSvKBZP7E03Ve4ekq7QV1w&_nc_ss=7b2a8&oh=00_Af6vVbeyV8lSY2prVpb5zUa7uSKI8fQ3WwSDUBhNwGtVHA&oe=6A0CEBD9,,,코리아나 오르시아에서 수출 공급을 시작합니다! 🌍✨ 박광선님의 소식과 함께 더 넓은 세계로 나아갈 코리아나 오르시아를 기대해주세요! 💖,0,,18091571717247598,0,0
,,,,#코리아나오르시아 #K뷰티 #수출 #화장품 #뷰티스타그램 #글로벌뷰티 #코스메틱 #뷰티신제품 #해외수출 #화장품추천,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=mwOWP3eF4k5v9Q9QW_Twlw&_nc_ss=7b2a8&oh=00_Af736SKMUNFiIO0I7HOLizWoOfaZguewgnqHopSANTg6rg&oe=6A0CEBD9,,,코리아나오르시아에서 자랑스러운 K-뷰티 제품 수출 공급을 시작했습니다! ✨ 앞으로 더 많은 해외 고객들과 만날 생각에 기대가 커요. 💖,0,,18099127193036015,0,0
,,,,#코리아나오르시아 #수출 #글로벌 #K뷰티 #뷰티스타그램 #화장품 #화장품추천 #KoreanaOrthia #export,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=KQycgY8MKgn61Sk5i3Zq7w&_nc_ss=7b2a8&oh=00_Af5toEwzlsq-v8bS2mgyFviCsFj7FHNianEo7DayRQW3JQ&oe=6A0CEBD9,,,코리아나오르시아에서 박광선 님께서 수출 공급 소식을 전해주셨어요! 🇰🇷✨ 코리아나오르시아의 다양한 제품을 이제 해외에서도 만나볼 수 있겠네요! ✈️,1,,17888557887377183,0,0
,,,,#코리아나오르시아 #수출 #공급 #K뷰티 #화장품 #글로벌 #오르시아 #뷰티스타그램 #KoreanaOrthia #BeautyExport,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=J8q-aswCzX8JbV7lKFJ3Fg&_nc_ss=7b2a8&oh=00_Af4w3e_G52Dcez9xhQuGZfBZnGCZNnOo0qgxCNCnD67LrQ&oe=6A0CEBD9,,,📢 코리아나 오르시아에서 수출 공급을 시작했습니다! 🇰🇷 ✨ 훌륭한 제품을 전 세계로 알릴 기회! ✈️,0,,17959458213087516,0,0
,,,,#코리아나오르시아 #수출 #해외수출 #글로벌화장품 #K뷰티 #화장품수출 #박광선 #노한민,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=IOQAu-cGi74do4SJ9Kw8sA&_nc_ss=7b2a8&oh=00_Af7RnCEZjR_3QTtTrfj73dLJK4xxbjie0TPnxpcw6lujZA&oe=6A0CEBD9,,,코리아나오르시아에서 믿음직한 제품을 전 세계로 수출하고 있습니다! 🌍✨ 더 많은 분들께 좋은 제품을 선보일 수 있도록 최선을 다하겠습니다. 🇰🇷✈️,0,,18528487141078384,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=ROEbaU3Up3-eSEF4tc-nBA&_nc_ss=7b2a8&oh=00_Af6QvH1nbBeoBfacZ4iuVaW-cYENjuAYDerP9e7EX-bLNw&oe=6A0CEBD9,,,,0,,18042928976794777,0,0
,,,,#코리아나오르시아 #수출 #화장품 #K뷰티 #뷰티스타그램 #글로벌 #오르시아 #코리아나 #해외수출 #화장품수출,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/698888445_26684341484550572_7018619580524713066_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zmW-yfIHDVoQ7kNvwGm73RO&_nc_oc=AdovJKrlny-Qark4KuhHJSCpVIFWLzdWkCxbokEs4rYWt6XT2Px-rtBUgznzYzNMNqI&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=vUS_7CdXgxxf8w2foYQNNA&_nc_ss=7b2a8&oh=00_Af5vra1psNCwUvrvyotBLCmm-Y4OzsaEg0cXfzoVJWeTrQ&oe=6A0CEBD9,,,코리아나오르시아에서 수출 공급을 시작했어요! 🌏✨ 더 자세한 내용은 웹사이트에서 확인하세요! 💻,0,,18177285475399276,0,0
,,,,#구함 #급구 #찾아요 #문의환영 #연락주세요 #도움요청 #함께해요 #소통해요 #인친환영,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=HmkiGJ1dBaA9FVobDV8cFg&_nc_ss=7b2a8&oh=00_Af7lnD6gev51j7NfMOL0r8oyQuJAuk1DdWFchTmum-Z6ig&oe=6A0CF849,,,💨 구합니다! 혹시 공급해주실 분 계신가요? 🙋‍♀️ DM이나 댓글로 편하게 연락주세요! 🤝,1,,18103657157475766,0,0
,,,,#공급 #구해요 #도움 #협찬 #마케팅 #비즈니스 #연락주세요 #노한민,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=TiqderTCKpDd138LxtmRqA&_nc_ss=7b2a8&oh=00_Af6qZRgMMmSD0OFbwuFbcWi2Wto0wcoJSDJHHmSshuRh0g&oe=6A0CF849,,,🧐 혹시 이 제품 공급해주실 분 계신가요? 노한민 계정으로 연락 주세요! 🙏,0,,18091211684594954,0,0
,,,,#구친 #협찬 #사업기회 #공급문의 #노한민 #비즈니스 #구인 #협력 #연락주세요 #기회,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=85oZ80MkG-fmYWI-HE9fEQ&_nc_ss=7b2a8&oh=00_Af7ZQyY0nlfrForpuRh0gjqUTmI5qb-g2rjyqrSuN--ASw&oe=6A0CF849,,,💬 구친에게 좋은 제안이 왔어요! 이 제품을 공급해주실 분을 찾고 있습니다. 관심 있으신 분은 언제든지 노한민 계정으로 연락해주세요! 😊,0,,18079507835530586,0,0
,,,,#공급 #제품문의 #협업 #사업기회 #연락주세요 #도와주세요 #비즈니스 #구함 #파트너십 #도와주실분,failed,,,,,,,"게시 실패: {'error': {'message': 'Media ID is not available', 'type': 'OAuthException', 'code': 9007, 'error_subcode': 2207027, 'is_transient': False, 'error_user_title': '게시할 수 없음', 'error_user_msg': '아직 준비가 완료되지 않아 미디어를 게시할 수 없습니다. 잠시만 기다려주세요', 'fbtrace_id': 'A9J1fXPpXwdc5Kj4tSP02bd'}}",,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=ZhnADE0SaWkw9i3zhGy37g&_nc_ss=7b2a8&oh=00_Af5kfbu37B2Cz43lZXBVWOZAUZHG24nYqvBkd-YKn4pzyw&oe=6A0CF849,,,💖 도움 주실 분 찾아요! 💖 혹시 이 제품을 공급해주실 수 있는 분이 있다면 언제든 편하게 연락주세요! 😊,3,,,,
,,,,#구친 #오랜만 #친구 #우정 #모임 #행복 #추억 #시간 #함께 #소중,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=Jtp3AXyAZJnt4h_e3izdew&_nc_ss=7b2a8&oh=00_Af5IbkcGYlBYDsibMAOh0hAzLXHveOrNidLMqoLObtZcYQ&oe=6A0CF849,,,"🌟 오랜만에 만난 소중한 친구! 든든한 친구들과 함께 즐거운 시간을 보냈어요. 😄 앞으로도 변치 않는 우정, 함께해요! ❤️",0,,18423241606125101,0,0
,,,,#구함 #도움주세요 #긴급 #찾아요 #협찬문의 #제품문의 #공급문의 #찾아주세요 #필요해요,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=0vRz0CDUP4VfFxHqCCtAiA&_nc_ss=7b2a8&oh=00_Af5mQlbkekfx9LJonhvKXztmLyF7IxJ0lg5Ay_t4musKgg&oe=6A0CF849,,,🚨 구친 분들 주목! 긴급하게 공급해주실 분 찾고 있습니다. 🏃‍♀️🏃‍♂️ 관련하여 도움 주실 수 있는 분은 언제든 DM 주세요! 🙏,0,,18122486491712774,0,0
,,,,#구인 #소통 #인연 #함께 #연락주세요 #같이해요 #친구찾기 #새로운시작,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=KwSkvqG0BWdEFO1fgWUkpw&_nc_ss=7b2a8&oh=00_Af6OmJvbDwIqm4ljSKRMSd5iSqFcNjDI_PDct8XA-oFlCQ&oe=6A0CF849,,,🍁 소중한 인연을 찾고 계신가요? 🍁 함께 소통하고 싶은 분들의 연락 기다립니다! 😊,0,,18093523130218266,0,0
,,,,#구인 #공급 #도움요청 #DM주세요 #협찬문의 #파트너십 #사업기회 #마케팅 #홍보 #소통,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=_FBDgP0-x3z6XeuDmhEF2A&_nc_ss=7b2a8&oh=00_Af6OtrujFPqSgn84bqjYEOTfk5vDUZ1NI04cM0B8aB2JCA&oe=6A0CF849,,,"🚨 긴급 구인! 🚨 혹시 이 제품 공급해주실 수 있으신 분, DM으로 연락 부탁드립니다! 🙏",0,,18401771065151808,0,0
,,,,#구인 #함께해요 #일자리 #기회 #연락주세요 #채용 #지원 #사람찾아요 #함께성장 #일하자,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=HJKBKBWD0V_X_04e_SoefQ&_nc_ss=7b2a8&oh=00_Af6Av6G5LWdVW9QbWu6dE-DuEM8UGhHa1w5bMI0sCDYfJQ&oe=6A0CF849,,,🚨 구인 공고 🚨 여러분의 재능과 열정을 펼칠 기회! 저희와 함께할 분을 찾고 있습니다. 관심 있으신 분은 언제든 연락 주세요! 😉,0,,18181764796382142,0,0
,,,,#구인 #구합니다 #필요하신분 #연락주세요 #협업문의 #구매문의 #공급문의 #찾아요,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=HcshCZacgvCR228qirKiBw&_nc_ss=7b2a8&oh=00_Af5UbrP3lx9KlY0pcVIyIoHljMqbf-I-8TjLxZPBPesK7g&oe=6A0CF849,,,📢 구하는 글 올립니다! 혹시 이 제품/서비스 공급 가능하신 분은 DM으로 연락 부탁드려요! 🙏,0,,18121205569646421,0,0
,,,,#구함 #도움 #연락주세요 #긴급 #함께해요 #모집 #구인 #협력 #도와주세요 #SOS,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=8HZHA0-DUHmCZ2TY3ANq1g&_nc_ss=7b2a8&oh=00_Af622CXhPeEaBNLREPMpwLiL_J2GsbRjVRpIWaY-hbxDRw&oe=6A0CF849,,,🚨 긴급 모집 🚨 도움 주실 분 급하게 찾고 있습니다! 🤝 함께 해주실 분은 DM 주세요! 🙏,0,,17941547889197853,0,0
,,,,#긴급모집 #아이템구해요 #협찬문의 #물품공급 #구인 #DM환영 #함께해요 #마켓 #판매자모집 #구해요,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=C4yES4M5ri8nzLjj60LM7A&_nc_ss=7b2a8&oh=00_Af60jxyHDXPMtpj0bUmjy5n9Irs_K011bA4fr45Jb1erFQ&oe=6A0CF849,,,"🏃‍♀️🏃‍♂️ 여러분, 긴급 구인! 아이템 공급해주실 분을 찾습니다! 🤝 자세한 내용은 DM으로 문의해주세요! 💌",1,,18578585758024376,0,0
,,,,#구함 #구인 #급구 #연락주세요 #기회 #함께해요 #소통 #정보공유 #도와주세요 #협찬,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=iFINNS_J-TUxsBgKLYaeFw&_nc_ss=7b2a8&oh=00_Af7eacgwyV_Bgl-0w5uw9yEFoFRY_GvSk9i86K_8yh9FkA&oe=6A0CF849,,,🥺 간절히 공급해주실 분을 찾고 있어요! 🥺 좋은 기회 놓치지 마세요! 연락 기다릴게요! 🙏,0,,17965247880074138,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=IW6uB_6LswFaARONKmU4Tg&_nc_ss=7b2a8&oh=00_Af6e5ZmvD9ZEoeLuQLrftBlDthexPs5wjPB7nlpPidOL-Q&oe=6A0CF849,,,,0,,17913415272402670,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=KO5CUYVBldeENTpoXI5khQ&_nc_ss=7b2a8&oh=00_Af7UFY35lZJxqzhX-WwDtqdxuMSrgTIZ6_fvqV_JPrlaeQ&oe=6A0CF849,,,,0,,18151455400482649,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/699858839_2027180414673504_587254832995199806_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=kdItmSu7Sg4Q7kNvwHJf-3t&_nc_oc=Ado4n5k4fVXiXOV7wHQmv8VwH_o28hEfGe8oFrPkKpIJpDqXzsmDQIga6PQVHhJ-h6s&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=ilw1YuUEhZq-Uw2CfkAw0g&_nc_ss=7b2a8&oh=00_Af4OTY9vyx2gQV-CF519YUdLSg2F-Hsm1E9WqvFGM1lVKA&oe=6A0CF849,,,,0,,18075188147651967,,
